ID,DocumentID,Type,Year,Title,Submitted By,Category
ATCM38_ip041_e.docx,893,ip,2015,Remediation and Closure of Dry Valley Drilling Project Boreholes in Response to Rising Lake Levels,United States,Repair and remediation of enviromental damage
ATCM38_ip042_e.docx,894,ip,2015,"EIA Field Reviews of Science, Operations, and Camps",United States,Enviromental monitoring and reporting
ATCM38_ip043_e.docx,895,ip,2015,Workshop on Education and Outreach - Education and Outreach Activities of the United States Antarctic Program (USAP),United States,Educational issues
ATCM38_ip044_e.docx,896,ip,2015,Australia’s Antarctic Hydrographic Surveys,Australia,Safety and Operations in antarctica
ATCM38_ip045_rev1_e.docx,897,ip,2015,"Australia’s Approval of Measure 4 (2004), Measure 1 (2005), and Measure 15 (2009)",Australia,Operation of antarctic treaty system: Reports
ATCM38_ip046_e.docx,898,ip,2015,Colonisation status of known non-native species in the Antarctic terrestrial environment: a review,"United Kingdom, Chile, Spain",Non-native species and quarantine
ATCM38_ip049_e.docx,899,ip,2015,"The unauthorised voyage of the SV Infinity (2014): Next Steps
","New Zealand, Germany",Tourism and NG activities
ATCM38_ip050_e.docx,900,ip,2015,Damage to the Observation Hill Cross (HSM 20),New Zealand,Historic sites and monuments
ATCM38_ip050_e.docx,900,ip,2015,Damage to the Observation Hill Cross (HSM 20),New Zealand,Safety and Operations in antarctica
ATCM38_ip051_e.docx,901,ip,2015,Search and Rescue Incident: Antarctic Chieftain (2015),New Zealand,Safety and Operations in antarctica
ATCM38_ip052_e.docx,902,ip,2015,Joint Search and Rescue Exercise in the Antarctic,"IAATO, New Zealand",Safety and Operations in antarctica
ATCM38_ip053_e.docx,903,ip,2015,IAATO Overview of Antarctic Tourism,IAATO,Tourism and NG activities
ATCM38_ip054_e.docx,904,ip,2015,"Special WG on Competent Authorities Issues - Agenda Item V - Development of Domestic Guidance on Emergency Preparedness, Response Planning and Insurance Requirements (Measure 4 (2004))
",New Zealand,Tourism and NG activities
ATCM38_ip055_e.docx,905,ip,2015,Antarctic Flight Information Manual (AFIM),COMNAP,Operational issues
ATCM38_ip055_e.docx,905,ip,2015,Antarctic Flight Information Manual (AFIM),COMNAP,Safety and Operations in antarctica
ATCM38_ip056_e.docx,906,ip,2015,COMNAP Sea Ice Challenges Workshop,COMNAP,Safety and Operations in antarctica
ATCM38_ip057_e.docx,907,ip,2015,Report of the Joint Inspections undertaken by the United Kingdom and the Czech Republic under Article VII of the Antarctic Treaty and Article 14 of the Environmental Protocol,"United Kingdom, Czechia",Inspections
ATCM38_ip058_e.docx,908,ip,2015,"Special Working Group on Competent Authorities issues - Examples and Issues from the United Kingdom
",United Kingdom,Tourism and NG activities
ATCM38_ip059_e.docx,909,ip,2015,The COMNAP Antarctic Roadmap Challenges (ARC) project,COMNAP,Science issues
ATCM38_ip060_e.docx,910,ip,2015,COMNAP Search & Rescue Workshop III - Advance notice of workshop plans,COMNAP,Operation of antarctic treaty system: The secretariat
ATCM38_ip061_e.docx,911,ip,2015,Improving Sea Ice Information in Antarctica ,Germany,Safety and Operations in antarctica
ATCM38_ip062_e.docx,912,ip,2015,"Workshop on Education and Outreach - Whom, how and what do we reach with Antarctic education and outreach?
",Germany,Educational issues
ATCM38_ip063_e.docx,913,ip,2015,EU-PolarNet – Connecting Science with Society,"Germany, Belgium, Bulgaria, France, Portugal",Science issues
ATCM38_ip064_rev1_e.docx,914,ip,2015,The yacht Sarah W. Vorwerk within the Antarctic Treaty area during the season 2014/2015 ,"Germany, Argentina",Tourism and NG activities
ATCM38_ip065_e.docx,915,ip,2015,"Alleged solo Expedition to the South Pole by a German National
",Germany,Tourism and NG activities
ATCM38_ip066_e.docx,916,ip,2015,"Special Working Group on Competent Authorities session – German contribution 
",Germany,Tourism and NG activities
ATCM38_ip067_e.docx,917,ip,2015,Russian studies of subglacial Lake Vostok in the season 2014–2015,Russian Federation,Science issues
ATCM38_ip068_e.docx,918,ip,2015,Russia-U.S. Removal of Radioisotope Thermoelectric Generators from the Antarctic,"Russian Federation, United States",Exchange of information
ATCM38_ip069_e.docx,919,ip,2015,"Update of the status of the rare moss formations on Caliente Hill (ASPA 140 – site C)
",Spain,Fauna and flora general
ATCM38_ip070_e.docx,920,ip,2015,Report from Asian Forum of Polar Sciences to the ATCM XXXVIII,Korea (ROK),Operation of antarctic treaty system: Reports
ATCM38_ip070_e.docx,920,ip,2015,Report from Asian Forum of Polar Sciences to the ATCM XXXVIII,Korea (ROK),Science issues
ATCM38_ip071_e.docx,921,ip,2015,"Environmental Monitoring at Jang-Bogo Station, Terra Nova Bay",Korea (ROK),Enviromental monitoring and reporting
ATCM38_ip072_e.docx,922,ip,2015,"Secial WG on Competent Authorities session - Authorisation Procedure for Non-Governmental Activities in Antarctica
",Chile,Tourism and NG activities
ATCM38_ip073_e.docx,923,ip,2015,Workshop on Education and Outreach - Key Dissemination and Education Activities in the Chilean Antarctic Science Programme,Chile,Educational issues
ATCM38_ip074_e.docx,924,ip,2015,Waste Water Management in Antarctica COMNAP Workshop,COMNAP,Safety and Operations in antarctica
ATCM38_ip074_e.docx,924,ip,2015,Waste Water Management in Antarctica COMNAP Workshop,COMNAP,Waste management and disposal
ATCM38_ip075_e.docx,925,ip,2015,"Special WG on Competent Authorities session - An illustration of successful cooperation between NCAs
","Chile, France",Tourism and NG activities
ATCM38_ip076_e.docx,926,ip,2015,Workshop on Education and Outreach - Antarctic Education & Outreach in Italy before and after the 4th International Polar Year,Italy,Educational issues
ATCM38_ip077_e.docx,927,ip,2015,UAV remote sensing of environmental changes on King George Island (South Shetland Islands): preliminary information on the results of the first  field season 2014/2015,Poland,Enviromental impact assessment(EIA): other EIA matters
ATCM38_ip078_e.docx,928,ip,2015,"Eradication of a non-native grass Poa annua L. from ASPA No 128 Western Shore of Admiralty Bay, King George Island, South Shetland Islands",Poland,Non-native species and quarantine
ATCM38_ip079_e.docx,929,ip,2015,Chilean Antarctic Science Program: Evolution and challenges,Chile,Science issues
ATCM38_ip080_e.docx,930,ip,2015,South Africa’s use of Unmanned Aerial Vehicles (UAV) in Antarctica,South Africa,Enviromental impact assessment(EIA): other EIA matters
ATCM38_ip081_e.docx,931,ip,2015,"Special WG on Competent Authorities issues - Summary of the United States Framework for Regulation of Antarctic Tourism
",United States,Tourism and NG activities
ATCM38_ip082_e.docx,932,ip,2015,A risk-based approach to safe operations of unmanned aircraft systems in the United States Antarctic Program (USAP),United States,Enviromental impact assessment(EIA): other EIA matters
ATCM38_ip082_e.docx,932,ip,2015,A risk-based approach to safe operations of unmanned aircraft systems in the United States Antarctic Program (USAP),United States,Safety and Operations in antarctica
ATCM38_ip083_e.docx,933,ip,2015,Guidance on unmanned aerial system (UAS) use in Antarctica developed for applications to scientific studies on penguins and seals,United States,Enviromental impact assessment(EIA): other EIA matters
ATCM38_ip083_e.docx,933,ip,2015,Guidance on unmanned aerial system (UAS) use in Antarctica developed for applications to scientific studies on penguins and seals,United States,Safety and Operations in antarctica
ATCM38_ip084_e.docx,934,ip,2015,Report of the International Association of Antarctica Tour Operators 2014-15,IAATO,Operation of antarctic treaty system: Reports
ATCM38_ip084_e.docx,934,ip,2015,Report of the International Association of Antarctica Tour Operators 2014-15,IAATO,Tourism and NG activities
ATCM38_ip085_e.docx,935,ip,2015,"Report on IAATO Operator Use of Antarctic Peninsula Landing Sites and ATCM Visitor Site Guidelines, 2013-14 and 2014-15 Season",IAATO,Site guidelines for visitors
ATCM38_ip085_e.docx,935,ip,2015,"Report on IAATO Operator Use of Antarctic Peninsula Landing Sites and ATCM Visitor Site Guidelines, 2013-14 and 2014-15 Season",IAATO,Tourism and NG activities
ATCM38_ip086_e.docx,936,ip,2015,IAATO Guidelines for Sea Kayaking and Underwater activities ,IAATO,Tourism and NG activities
ATCM38_ip087_e.docx,937,ip,2015,Workshop on Education and Outreach - Using Education to Create a Task Force for Antarctic Conservation,IAATO,Educational issues
ATCM38_ip088_e.docx,938,ip,2015,IAATO Policies on the use of unmanned aerial vehicles (UAVs) in Antarctica,IAATO,Enviromental impact assessment(EIA): other EIA matters
ATCM38_ip088_e.docx,938,ip,2015,IAATO Policies on the use of unmanned aerial vehicles (UAVs) in Antarctica,IAATO,Safety and Operations in antarctica
ATCM38_ip089_e.docx,939,ip,2015,Workshop on Education and Outreach – New Zealand Ice-Reach: Inspiring Communities to Connect with Antarctica,New Zealand,Educational issues
ATCM38_ip090_e.docx,940,ip,2015,Workshop on Education and Outreach - Education and Outreach in the Australian Antarctic Programme,Australia,Educational issues
ATCM38_ip091_e.docx,941,ip,2015,Cooperation between Romania and Korea (ROK) in Antarctica,Romania,Science issues
ATCM38_ip092_e.docx,942,ip,2015,Antarctic Climate Change and the Environment – 2015 Update,SCAR,Climate change
ATCM38_ip093_e.docx,943,ip,2015,Monitoring biological invasion across the broader Antarctic: a baseline and indicator framework,SCAR,Non-native species and quarantine
ATCM38_ip094_e.docx,944,ip,2015,Climate Change in Antarctica,United Kingdom,Climate change
ATCM38_ip094_e.docx,944,ip,2015,Climate Change in Antarctica,United Kingdom,Science issues
ATCM38_ip095_e.docx,945,ip,2015,"Special WG on Competent Authorities session - Implementing the Madrid Protocol. Dutch experiences and questions for the ATCM workshop of Competent Authorities
",Netherlands,Tourism and NG activities
ATCM38_ip096_e.docx,946,ip,2015,Data Collection and Reporting on Yachting Activity in Antarctica in 2014-15,"United Kingdom, IAATO",Tourism and NG activities
ATCM38_ip097_e.docx,947,ip,2015,"Workshop on Education and Outreach – Examples of educational and outreach activities of the Belgian scientists, school teachers and associations in 2013-2015",Belgium,Educational issues
ATCM38_ip098_e.docx,948,ip,2015,Report on the 2014-2015 activities of the Southern Ocean Observing System (SOOS),SCAR,Enviromental monitoring and reporting
ATCM38_ip098_e.docx,948,ip,2015,Report on the 2014-2015 activities of the Southern Ocean Observing System (SOOS),SCAR,Science issues
ATCM38_ip099_e.docx,949,ip,2015,"Recent Developments in Indian Ice-core Drilling Program in Dronning Maud Land, East Antarctica",India,Science issues
ATCM38_ip100_e.docx,950,ip,2015,Antarctic Lakes and Global Climate Perspectives: The Indian Footprint,India,Safety and Operations in antarctica
ATCM38_ip100_e.docx,950,ip,2015,Antarctic Lakes and Global Climate Perspectives: The Indian Footprint,India,Science issues
ATCM38_ip101_e.docx,951,ip,2015,"COMNAP Practical Training Modules: Module 2 – Non-native Species
",COMNAP,Educational issues
ATCM38_ip101_e.docx,951,ip,2015,"COMNAP Practical Training Modules: Module 2 – Non-native Species
",COMNAP,Non-native species and quarantine
ATCM38_ip102_e.docx,952,ip,2015,"Antarctic Site Inventory: Results from long-term monitoring
","New Zealand, United States",Site guidelines for visitors
ATCM38_ip102_e.docx,952,ip,2015,"Antarctic Site Inventory: Results from long-term monitoring
","New Zealand, United States",Tourism and NG activities
ATCM38_ip103_e.docx,953,ip,2015,A Methodology to Assess Site Sensitivity at Visitor Sites: Progress Report ,"Australia, New Zealand, Norway, United Kingdom, United States",Enviromental monitoring and reporting
ATCM38_ip104_rev1_e.docx,954,ip,2015,"Towards a Comprehensive, Proactive and Effective Antarctic Tourism Policy: Turning Recommendations into Action",India,Tourism and NG activities
ATCM38_ip105_e.docx,955,ip,2015,"Workshop on Education and Outreach - Antarctic Education and Outreach activities 
in Bulgaria
",Bulgaria,Educational issues
ATCM38_ip106_e.docx,956,ip,2015,"Report by the CEP Observer to the XXXIII SCAR Delegates’ Meeting
",Chile,Cooperation with other organization
ATCM38_ip107_e.docx,957,ip,2015,"Special WG on Competent Authorities Issues - Recent Canadian Permitting Issues 
",Canada,Tourism and NG activities
ATCM38_ip108_e.docx,958,ip,2015,"Special WG on Competent Authorities Issues - Summary of Canada’s Antarctic Permitting System
",Canada,
ATCM38_ip109_e.docx,959,ip,2015,Antarctic Tourism and Protected Areas,ASOC,Area Management and protection plans: General
ATCM38_ip109_e.docx,959,ip,2015,Antarctic Tourism and Protected Areas,ASOC,Tourism and NG activities
ATCM38_ip110_e.docx,960,ip,2015,Climate Change 2015: A Report Card,ASOC,Climate change
ATCM38_ip111_e.docx,961,ip,2015,Cumulative Impact Assessment,ASOC,Enviromental impact assessment(EIA): other EIA matters
ATCM38_ip112_e.docx,962,ip,2015,Expanding Antarctica’s Protected Areas System,ASOC,Area Management and protection plans: General
ATCM38_ip113_e.docx,963,ip,2015,Next steps for Vessel Management in the Southern Ocean,ASOC,Safety and Operations in antarctica
ATCM38_ip114_e.docx,964,ip,2015,"The Antarctic Treaty System, Climate Change and Strengthened Scientific Interface with Relevant Bodies of the United Nations Framework Convention on Climate Change (UNFCCC)",ASOC,Climate change
ATCM38_ip115_e.docx,965,ip,2015,Australian Antarctic Science Program: highlights of the 2014/15 season,Australia,Science issues
ATCM38_ip116_e.docx,966,ip,2015,East Antarctic / Ross Sea Workshop on Collaborative Science,"Australia, China",Science issues
ATCM38_ip117_e.docx,967,ip,2015,"Special WG on Competent Authorities issues - Summary of Parties’ competent authority domestic process
",Norway,Tourism and NG activities
ATCM38_ip118_rev1_e.docx,968,ip,2015,"Workshop on Education and Outreach - Norway’s Antarctic Education and Outreach Activities
",Norway,Educational issues
ATCM38_ip119_e.docx,969,ip,2015,National Antarctic Programme use of locations with Visitor Site Guidelines in 2014-15,"United Kingdom, Argentina, Australia, United States",Site guidelines for visitors
ATCM38_ip120_e.docx,970,ip,2015,"Workshop on Education and Outreach - Summary of CCAMLR initiatives
",CCAMLR,Educational issues
ATCM38_ip121_e.docx,971,ip,2015,Committee for Environmental Protection (CEP): summary of activities during the 2014/15 intersessional period,Australia,Operation of CEP
